,threshold,N,n,errors,p,k,type,g,U
2082,-5.95,100,200,53,0.5,682,new,10,-1
2083,-5.95,100,200,52,0.5,1278,new,10,-1
2084,-5.95,100,200,48,0.5,747,new,10,-1
2085,-5.95,100,200,53,0.5,1729,new,10,-1
2086,-5.95,100,200,55,0.5,829,new,10,-1
2087,-5.95,100,200,48,0.5,908,new,10,-1
2088,-5.95,100,200,46,0.5,409,new,10,-1
2089,-5.95,100,200,60,0.5,1585,new,10,-1
2090,-5.95,100,200,52,0.5,617,new,10,-1
2091,-5.95,100,200,43,0.5,502,new,10,-1
2092,-5.95,100,200,46,0.5,609,new,10,-1
2093,-5.95,100,200,53,0.5,617,new,10,-1
2094,-5.95,100,200,44,0.5,710,new,10,-1
2095,-5.95,100,200,53,0.5,1447,new,10,-1
2096,-5.95,100,200,52,0.5,1929,new,10,-1
2097,-5.95,100,200,43,0.5,1072,new,10,-1
2098,-5.95,100,200,49,0.5,747,new,10,-1
2099,-5.95,100,200,59,0.5,597,new,10,-1
2100,-5.95,100,200,44,0.5,1045,new,10,-1
2101,-5.95,100,200,49,0.5,1357,new,10,-1
2102,-5.95,100,200,53,0.5,1057,new,10,-1
2103,-5.95,100,200,42,0.5,617,new,10,-1
2104,-5.95,100,200,41,0.5,1405,new,10,-1
2105,-5.95,100,200,55,0.5,1647,new,10,-1
2106,-5.95,100,200,47,0.5,1413,new,10,-1
2107,-5.95,100,200,51,0.5,908,new,10,-1
2108,-5.95,100,200,40,0.5,747,new,10,-1
2109,-5.95,100,200,44,0.5,1228,new,10,-1
2110,-5.95,100,200,52,0.5,1122,new,10,-1
2111,-5.95,100,200,55,0.5,1399,new,10,-1
2112,-5.95,100,200,56,0.5,1729,new,10,-1
2113,-5.95,100,200,49,0.5,989,new,10,-1
2114,-5.95,100,200,45,0.5,496,new,10,-1
2115,-5.95,100,200,58,0.5,1074,new,10,-1
2116,-5.95,100,200,49,0.5,572,new,10,-1
2117,-5.95,100,200,55,0.5,829,new,10,-1
2118,-5.95,100,200,53,0.5,747,new,10,-1
2119,-5.95,100,200,52,0.5,710,new,10,-1
2120,-5.95,100,200,57,0.5,1452,new,10,-1
2121,-5.95,100,200,49,0.5,743,new,10,-1
2122,-5.95,100,200,56,0.5,908,new,10,-1
2123,-5.95,100,200,59,0.5,1433,new,10,-1
2124,-5.95,100,200,47,0.5,534,new,10,-1
2125,-5.95,100,200,50,0.5,1057,new,10,-1
2126,-5.95,100,200,48,0.5,929,new,10,-1
2127,-5.95,100,200,51,0.5,682,new,10,-1
2128,-5.95,100,200,51,0.5,617,new,10,-1
2129,-5.95,100,200,43,0.5,747,new,10,-1
2130,-5.95,100,200,42,0.5,609,new,10,-1
2131,-5.95,100,200,55,0.5,747,new,10,-1
2132,-5.95,100,200,51,0.5,617,new,10,-1
2133,-5.95,100,200,46,0.5,1653,new,10,-1
2134,-5.95,100,200,44,0.5,993,new,10,-1
2135,-5.95,100,200,50,0.5,747,new,10,-1
2136,-5.95,100,200,42,0.5,494,new,10,-1
2137,-5.95,100,200,46,0.5,936,new,10,-1
2138,-5.95,100,200,65,0.5,829,new,10,-1
2139,-5.95,100,200,45,0.5,747,new,10,-1
2140,-5.95,100,200,50,0.5,848,new,10,-1
2141,-5.95,100,200,47,0.5,829,new,10,-1
2142,-5.95,100,200,54,0.5,829,new,10,-1
2143,-5.95,100,200,54,0.5,617,new,10,-1
2144,-5.95,100,200,61,0.5,1413,new,10,-1
2145,-5.95,100,200,56,0.5,1653,new,10,-1
2146,-5.95,100,200,55,0.5,2949,new,10,-1
2147,-5.95,100,200,57,0.5,747,new,10,-1
2148,-5.95,100,200,49,0.5,829,new,10,-1
2149,-5.95,100,200,46,0.5,625,new,10,-1
2150,-5.95,100,200,52,0.5,829,new,10,-1
2151,-5.95,100,200,48,0.5,542,new,10,-1
2152,-5.95,100,200,60,0.5,1144,new,10,-1
2153,-5.95,100,200,44,0.5,908,new,10,-1
2154,-5.95,100,200,44,0.5,625,new,10,-1
2155,-5.95,100,200,56,0.5,1141,new,10,-1
2156,-5.95,100,200,58,0.5,513,new,10,-1
2157,-5.95,100,200,50,0.5,747,new,10,-1
2158,-5.95,100,200,38,0.5,711,new,10,-1
2159,-5.95,100,200,55,0.5,1255,new,10,-1
2160,-5.95,100,200,61,0.5,1225,new,10,-1
2161,-5.95,100,200,46,0.5,451,new,10,-1
2162,-5.95,100,200,44,0.5,617,new,10,-1
2163,-5.95,100,200,47,0.5,908,new,10,-1
2164,-5.95,100,200,51,0.5,747,new,10,-1
2165,-5.95,100,200,61,0.5,1255,new,10,-1
2166,-5.95,100,200,56,0.5,829,new,10,-1
2167,-5.95,100,200,50,0.5,1040,new,10,-1
2168,-5.95,100,200,55,0.5,617,new,10,-1
2169,-5.95,100,200,48,0.5,458,new,10,-1
2170,-5.95,100,200,46,0.5,710,new,10,-1
2171,-5.95,100,200,56,0.5,1413,new,10,-1
2172,-5.95,100,200,57,0.5,2949,new,10,-1
2173,-5.95,100,200,46,0.5,1057,new,10,-1
2174,-5.95,100,200,42,0.5,747,new,10,-1
2175,-5.95,100,200,54,0.5,1228,new,10,-1
2176,-5.95,100,200,52,0.5,682,new,10,-1
2177,-5.95,100,200,54,0.5,682,new,10,-1
2178,-5.95,100,200,45,0.5,1228,new,10,-1
2179,-5.95,100,200,45,0.5,1729,new,10,-1
2180,-5.95,100,200,45,0.5,1057,new,10,-1
2181,-5.95,100,200,49,0.5,908,new,10,-1
2182,-5.95,100,200,45,0.5,358,new,10,-1
2183,-5.95,100,200,45,0.5,2311,new,10,-1
2184,-5.95,100,200,57,0.5,908,new,10,-1
2185,-5.95,100,200,48,0.5,435,new,10,-1
2186,-5.95,100,200,52,0.5,829,new,10,-1
2187,-5.95,100,200,43,0.5,1057,new,10,-1
2188,-5.95,100,200,48,0.5,1729,new,10,-1
2189,-5.95,100,200,52,0.5,908,new,10,-1
2190,-5.95,100,200,51,0.5,1390,new,10,-1
2191,-5.95,100,200,49,0.5,829,new,10,-1
2192,-5.95,100,200,52,0.5,682,new,10,-1
2193,-5.95,100,200,43,0.5,609,new,10,-1
2194,-5.95,100,200,52,0.5,989,new,10,-1
2195,-5.95,100,200,40,0.5,925,new,10,-1
2196,-5.95,100,200,45,0.5,685,new,10,-1
2197,-5.95,100,200,40,0.5,710,new,10,-1
2198,-5.95,100,200,45,0.5,454,new,10,-1
2199,-5.95,100,200,49,0.5,1405,new,10,-1
2200,-5.95,100,200,45,0.5,671,new,10,-1
2201,-5.95,100,200,53,0.5,1729,new,10,-1
2202,-5.95,100,200,55,0.5,747,new,10,-1
2203,-5.95,100,200,41,0.5,423,new,10,-1
2204,-5.95,100,200,48,0.5,457,new,10,-1
2205,-5.95,100,200,52,0.5,1620,new,10,-1
2206,-5.95,100,200,52,0.5,682,new,10,-1
2207,-5.95,100,200,44,0.5,1228,new,10,-1
2208,-5.95,100,200,47,0.5,1228,new,10,-1
2209,-5.95,100,200,41,0.5,1447,new,10,-1
2210,-5.95,100,200,44,0.5,682,new,10,-1
2211,-5.95,100,200,38,0.5,848,new,10,-1
2212,-5.95,100,200,47,0.5,848,new,10,-1
2213,-5.95,100,200,43,0.5,335,new,10,-1
2214,-5.95,100,200,37,0.5,1228,new,10,-1
2215,-5.95,100,200,51,0.5,747,new,10,-1
2216,-5.95,100,200,52,0.5,1413,new,10,-1
2217,-5.95,100,200,54,0.5,682,new,10,-1
2218,-5.95,100,200,52,0.5,993,new,10,-1
2219,-5.95,100,200,37,0.5,942,new,10,-1
2220,-5.95,100,200,46,0.5,829,new,10,-1
2221,-5.95,100,200,55,0.5,1001,new,10,-1
2222,-5.95,100,200,52,0.5,502,new,10,-1
2223,-5.95,100,200,49,0.5,1447,new,10,-1
2224,-5.95,100,200,39,0.5,617,new,10,-1
2225,-5.95,100,200,48,0.5,1045,new,10,-1
2226,-5.95,100,200,47,0.5,1074,new,10,-1
2227,-5.95,100,200,41,0.5,617,new,10,-1
2228,-5.95,100,200,43,0.5,993,new,10,-1
2229,-5.95,100,200,63,0.5,929,new,10,-1
2230,-5.95,100,200,45,0.5,383,new,10,-1
2231,-5.95,100,200,55,0.5,421,new,10,-1
2232,-5.95,100,200,44,0.5,1150,new,10,-1
2233,-5.95,100,200,48,0.5,682,new,10,-1
2234,-5.95,100,200,55,0.5,597,new,10,-1
2235,-5.95,100,200,59,0.5,1090,new,10,-1
2236,-5.95,100,200,55,0.5,1579,new,10,-1
2237,-5.95,100,200,47,0.5,908,new,10,-1
2238,-5.95,100,200,47,0.5,908,new,10,-1
2239,-5.95,100,200,47,0.5,996,new,10,-1
2240,-5.95,100,200,46,0.5,682,new,10,-1
2241,-5.95,100,200,46,0.5,682,new,10,-1
2242,-5.95,100,200,44,0.5,747,new,10,-1
2243,-5.95,100,200,43,0.5,423,new,10,-1
2244,-5.95,100,200,44,0.5,420,new,10,-1
2245,-5.95,100,200,49,0.5,829,new,10,-1
2246,-5.95,100,200,44,0.5,1729,new,10,-1
2247,-5.95,100,200,46,0.5,617,new,10,-1
2248,-5.95,100,200,54,0.5,682,new,10,-1
2249,-5.95,100,200,42,0.5,1447,new,10,-1
2250,-5.95,100,200,45,0.5,1452,new,10,-1
2251,-5.95,100,200,54,0.5,1255,new,10,-1
2252,-5.95,100,200,55,0.5,682,new,10,-1
2253,-5.95,100,200,47,0.5,1342,new,10,-1
2254,-5.95,100,200,47,0.5,747,new,10,-1
2255,-5.95,100,200,59,0.5,617,new,10,-1
2256,-5.95,100,200,45,0.5,1647,new,10,-1
2257,-5.95,100,200,55,0.5,747,new,10,-1
2258,-5.95,100,200,61,0.5,1413,new,10,-1
2259,-5.95,100,200,53,0.5,1433,new,10,-1
2260,-5.95,100,200,50,0.5,989,new,10,-1
2261,-5.95,100,200,53,0.5,710,new,10,-1
2262,-5.95,100,200,47,0.5,747,new,10,-1
2263,-5.95,100,200,54,0.5,1413,new,10,-1
2264,-5.95,100,200,48,0.5,2311,new,10,-1
2265,-5.95,100,200,37,0.5,682,new,10,-1
2266,-5.95,100,200,51,0.5,2949,new,10,-1
2267,-5.95,100,200,52,0.5,1150,new,10,-1
2268,-5.95,100,200,59,0.5,1647,new,10,-1
2269,-5.95,100,200,45,0.5,1447,new,10,-1
2270,-5.95,100,200,42,0.5,682,new,10,-1
2271,-5.95,100,200,49,0.5,1057,new,10,-1
2272,-5.95,100,200,45,0.5,829,new,10,-1
2273,-5.95,100,200,49,0.5,908,new,10,-1
